"","n","k","NP","itermax","pMut","pCR","pGBest","1","2","3","4","5","6","7","8","9","10"
"12",25,3,10,500,0.5,0.05,0.95,0.555793777777779,0.566955377777775,0.57545457777778,0.551049244444442,0.573747911111117,0.55002524444444,0.561937777777771,0.563576177777775,0.556681244444447,0.557022577777781
"13",25,3,10,500,0.5,0.5,0.05,0.580676977777778,0.579209244444441,0.583748977777784,0.59429617777778,0.582554311111108,0.588152177777773,0.599279644444443,0.580984177777778,0.612830577777772,0.59456924444444
"14",25,3,10,500,0.5,0.5,0.5,0.558592711111104,0.550707911111115,0.56613617777778,0.554599111111109,0.555896177777779,0.558285511111103,0.552073244444444,0.563849244444442,0.557124977777768,0.565624177777786
"15",25,3,10,500,0.5,0.5,0.95,0.561186844444443,0.554223644444442,0.559343644444446,0.544734577777782,0.559958044444447,0.572792177777774,0.559923911111107,0.562313244444446,0.540092444444445,0.559889777777774
"16",25,3,10,500,0.5,0.95,0.05,0.579004444444441,0.588220444444447,0.596548977777785,0.58647964444445,0.59904071111111,0.599586844444451,0.576649244444449,0.567057777777769,0.602863644444437,0.573201777777782
"17",25,3,10,500,0.5,0.95,0.5,0.55661297777778,0.573031111111108,0.559514311111113,0.558490311111111,0.56432711111111,0.562518044444453,0.568388977777785,0.563200711111114,0.581291377777779,0.575693511111114
"18",25,3,10,500,0.5,0.95,0.95,0.564770844444444,0.560094577777781,0.555452444444444,0.556647111111107,0.562244977777772,0.546441244444452,0.575830044444441,0.55804657777777,0.571153777777778,0.552551111111105
"19",25,3,10,500,0.95,0.05,0.05,0.623719111111108,0.627473777777783,0.61672177777778,0.605423644444443,0.632935111111121,0.597880177777788,0.629624177777788,0.61521991111111,0.626825244444448,0.635426844444446
"20",25,3,10,500,0.95,0.05,0.5,0.617199644444455,0.571358577777771,0.565009777777778,0.596992711111105,0.593647644444438,0.583066311111109,0.58508017777778,0.569003377777766,0.585523911111108,0.592350577777775
"21",25,3,10,500,0.95,0.05,0.95,0.552414577777785,0.55818311111111,0.563234844444441,0.55930951111112,0.546407111111112,0.561562311111118,0.56313244444444,0.567262577777783,0.559275377777772,0.552824177777779
"22",25,3,10,500,0.95,0.5,0.05,0.653722311111111,0.662187377777783,0.65160604444444,0.659286044444436,0.645530311111114,0.656828444444452,0.675431111111104,0.647612444444452,0.641400177777779,0.656623644444444
"23",25,3,10,500,0.95,0.5,0.5,0.585865244444449,0.600337777777772,0.601600711111115,0.585558044444448,0.587742577777772,0.597436444444446,0.581154844444438,0.596685511111104,0.573406577777769,0.59299911111111
"24",25,3,10,500,0.95,0.5,0.95,0.577468444444444,0.589312711111102,0.588288711111107,0.588595911111107,0.571256177777778,0.567501511111103,0.561084444444436,0.579891911111116,0.577570844444444,0.567638044444443
"25",25,3,10,500,0.95,0.95,0.05,0.690108444444448,0.704444444444438,0.696388977777789,0.636177777777774,0.658023111111114,0.670038044444446,0.71011057777777,0.686831644444441,0.711987911111114,0.691849244444438
"26",25,3,10,500,0.95,0.95,0.5,0.623446044444441,0.608700444444436,0.631808711111112,0.610236444444447,0.618599111111118,0.615800177777785,0.617575111111116,0.630204444444442,0.642219377777774,0.628873244444432
"27",25,3,10,500,0.95,0.95,0.95,0.605389511111116,0.611465244444442,0.598255644444448,0.610031644444439,0.617472711111108,0.613137777777779,0.61180657777777,0.613444977777766,0.609929244444446,0.611977244444444
"28",25,3,10,1000,0.05,0.05,0.05,0.661846044444442,0.696184177777781,0.708438044444447,0.620647111111108,0.624333511111116,0.643960177777778,0.663484444444439,0.638635377777773,0.65604337777777,0.644608711111112
"29",25,3,10,1000,0.05,0.05,0.5,0.649182577777775,0.608051911111115,0.611772444444443,0.611874844444443,0.598870044444443,0.615151644444444,0.603751111111099,0.595900444444443,0.603409777777779,0.603170844444438
"30",25,3,10,1000,0.05,0.05,0.95,0.60706204444444,0.605526044444436,0.601600711111115,0.590985244444453,0.595320177777782,0.600986311111114,0.606072177777771,0.613922844444448,0.6040583111111,0.615902577777772
"31",25,3,10,1000,0.05,0.5,0.05,0.588459377777774,0.602044444444436,0.593579377777771,0.580676977777778,0.597231644444439,0.583066311111109,0.590848711111112,0.589278577777783,0.580847644444452,0.585387377777788
"32",25,3,10,1000,0.05,0.5,0.5,0.571802311111112,0.566443377777767,0.575488711111113,0.606003911111097,0.595866311111116,0.579140977777781,0.575386311111113,0.580506311111111,0.570914844444444,0.583236977777783
"33",25,3,10,1000,0.05,0.5,0.95,0.574362311111118,0.590575644444445,0.597334044444446,0.579550577777775,0.576717511111116,0.589107911111115,0.592350577777775,0.593306311111111,0.575249777777773,0.601293511111115
"34",25,3,10,1000,0.05,0.95,0.05,0.584568177777772,0.576034844444448,0.584465777777786,0.574191644444444,0.579243377777767,0.586104177777776,0.59600284444445,0.563610311111115,0.57719537777777,0.580915911111105
"35",25,3,10,1000,0.05,0.95,0.5,0.572143644444439,0.570710044444436,0.570129777777775,0.556271644444446,0.572826311111114,0.576273777777775,0.582588444444448,0.56405404444445,0.579379911111108,0.559514311111113
"36",25,3,10,1000,0.05,0.95,0.95,0.564975644444451,0.5627911111111,0.567467377777783,0.566443377777767,0.576751644444436,0.564702577777777,0.582178844444441,0.57862897777778,0.566921244444449,0.571495111111112
"37",25,3,10,1000,0.5,0.05,0.05,0.600167111111119,0.582110577777767,0.594876444444448,0.579755377777776,0.595559111111109,0.597231644444439,0.603478044444446,0.591326577777766,0.581223111111105,0.611635911111109
"38",25,3,10,1000,0.5,0.05,0.5,0.55657884444444,0.552721777777786,0.555315911111111,0.547499377777774,0.547294577777774,0.554462577777776,0.546884977777773,0.556066844444446,0.561016177777783,0.553711644444441
"39",25,3,10,1000,0.5,0.05,0.95,0.553677511111114,0.550127644444447,0.553267911111113,0.549240177777771,0.54555377777777,0.544598044444448,0.545724444444437,0.559821511111114,0.550742044444441,0.546475377777772
"40",25,3,10,1000,0.5,0.5,0.05,0.553848177777781,0.560333511111115,0.562347377777779,0.561220977777777,0.561596444444444,0.563405511111108,0.557910044444443,0.549171911111118,0.574294044444444,0.552721777777786
"41",25,3,10,1000,0.5,0.5,0.5,0.541526044444442,0.542447644444444,0.550127644444447,0.553916444444448,0.551629511111117,0.554906311111117,0.543505777777786,0.544905244444442,0.550195911111107,0.549581511111112
"42",25,3,10,1000,0.5,0.5,0.95,0.550946844444442,0.553063111111113,0.54234524444445,0.552858311111105,0.545144177777783,0.550434844444447,0.549035377777778,0.547158044444447,0.54869404444445,0.538590577777776
"43",25,3,10,1000,0.5,0.95,0.05,0.56405404444445,0.555213511111111,0.561732977777778,0.56292764444444,0.563712711111102,0.557944177777783,0.565146311111119,0.557671111111102,0.5659655111111,0.571870577777772
"44",25,3,10,1000,0.5,0.95,0.5,0.555213511111111,0.549581511111112,0.550127644444447,0.552141511111111,0.560162844444455,0.547499377777774,0.555145244444444,0.559411911111113,0.549001244444451,0.551731911111117
"45",25,3,10,1000,0.5,0.95,0.95,0.552516977777778,0.543642311111113,0.553336177777787,0.56145991111111,0.547260444444433,0.550127644444447,0.563985777777776,0.546099911111111,0.543437511111112,0.549342577777785
"46",25,3,10,1000,0.95,0.05,0.05,0.597504711111113,0.612489244444445,0.585250844444447,0.600269511111119,0.591702044444441,0.59159964444444,0.584909511111113,0.59142897777778,0.58961991111111,0.610372977777773
"47",25,3,10,1000,0.95,0.05,0.5,0.556954311111107,0.545041777777783,0.562210844444445,0.588118044444447,0.558251377777777,0.564497777777777,0.576717511111116,0.56282524444444,0.563746844444442,0.564463644444436
"48",25,3,10,1000,0.95,0.05,0.95,0.554223644444442,0.554052977777775,0.546407111111112,0.550059377777773,0.550946844444442,0.561903644444438,0.542072177777769,0.550878577777782,0.552243911111104,0.550742044444441
"49",25,3,10,1000,0.95,0.5,0.05,0.613888711111107,0.620442311111122,0.614707911111116,0.631330844444451,0.599416177777784,0.641809777777773,0.619281777777779,0.609451377777778,0.636689777777776,0.612352711111104
"50",25,3,10,1000,0.95,0.5,0.5,0.586035911111109,0.569583644444448,0.582247111111107,0.568286577777771,0.580915911111105,0.576444444444435,0.555623111111112,0.568696177777786,0.563064177777781,0.563542044444441
"51",25,3,10,1000,0.95,0.5,0.95,0.554633244444443,0.562688711111113,0.559036444444445,0.54995697777778,0.554223644444442,0.551083377777775,0.566238577777781,0.56087964444445,0.563473777777775,0.567262577777783
"52",25,3,10,1000,0.95,0.95,0.05,0.639693511111115,0.647236977777778,0.63266204444444,0.661060977777773,0.665839644444458,0.65764764444444,0.665942044444444,0.657272177777779,0.666488177777778,0.670038044444446
"53",25,3,10,1000,0.95,0.95,0.5,0.618667377777778,0.622387911111119,0.60231751111111,0.608256711111102,0.608086044444442,0.607130311111113,0.618394311111103,0.626108444444447,0.601191111111107,0.612932977777779
"54",25,3,10,1000,0.95,0.95,0.95,0.585216711111107,0.596207644444444,0.595149511111115,0.582008177777774,0.60730097777778,0.584192711111105,0.598904177777783,0.59310151111111,0.60897351111111,0.599757511111111
"55",25,3,10,1500,0.05,0.05,0.05,0.588868977777782,0.610646044444434,0.606993777777773,0.587981511111113,0.669730844444438,0.628600177777779,0.596617244444438,0.60866631111111,0.674065777777781,0.594910577777774
"56",25,3,10,1500,0.05,0.05,0.5,0.579482311111122,0.577946311111112,0.584465777777786,0.607471644444441,0.581666844444446,0.572962844444455,0.589210311111116,0.591736177777781,0.575044977777765,0.581939911111107
"57",25,3,10,1500,0.05,0.05,0.95,0.59419377777778,0.586274844444443,0.579345777777782,0.598767644444442,0.582486044444441,0.575864177777774,0.584841244444446,0.580506311111111,0.578014577777779,0.583851377777771
"58",25,3,10,1500,0.05,0.5,0.05,0.579038577777781,0.551492977777776,0.57869724444444,0.579652977777768,0.5627911111111,0.568798577777779,0.584295111111119,0.568047644444444,0.574771911111112,0.575352177777773
"59",25,3,10,1500,0.05,0.5,0.5,0.568559644444445,0.571802311111112,0.563644444444442,0.560947911111116,0.588356977777781,0.586855111111118,0.581325511111105,0.556817777777781,0.582929777777776,0.572109511111113
"60",25,3,10,1500,0.05,0.5,0.95,0.573201777777782,0.563576177777775,0.567433244444443,0.576751644444436,0.586616177777777,0.574976711111105,0.569583644444448,0.5724167111111,0.576000711111115,0.573406577777769
"61",25,3,10,1500,0.05,0.95,0.05,0.556886044444441,0.560299377777774,0.574464711111111,0.565214577777785,0.554530844444442,0.570846577777777,0.584909511111113,0.566921244444449,0.57057351111111,0.571802311111112
"62",25,3,10,1500,0.05,0.95,0.5,0.555657244444438,0.557193244444441,0.563337244444434,0.559207111111105,0.55340444444444,0.554462577777776,0.567126044444442,0.555486577777771,0.560674844444449,0.557807644444443
"63",25,3,10,1500,0.05,0.95,0.95,0.565521777777772,0.555964444444439,0.565180444444438,0.557910044444443,0.564770844444444,0.55500871111111,0.560982044444436,0.573986844444443,0.549820444444439,0.561767111111111
"64",25,3,10,1500,0.5,0.05,0.05,0.590712177777772,0.598358044444448,0.575761777777788,0.584431644444446,0.5790727111111,0.610202311111113,0.601805511111109,0.57040284444445,0.594637511111107,0.566716444444441
"65",25,3,10,1500,0.5,0.05,0.5,0.551151644444442,0.545895111111118,0.542891377777778,0.556749511111114,0.542993777777771,0.558934044444438,0.541969777777776,0.548728177777777,0.552994844444439,0.551868444444443
"66",25,3,10,1500,0.5,0.05,0.95,0.539819377777778,0.542788977777785,0.555213511111111,0.554121244444449,0.557466311111116,0.545587911111117,0.557022577777781,0.544598044444448,0.54377884444444,0.553950577777774
"67",25,3,10,1500,0.5,0.5,0.05,0.549240177777771,0.557159111111115,0.563712711111102,0.556374044444446,0.542447644444444,0.547772444444449,0.554428444444449,0.551663644444443,0.545110044444436,0.556715377777781
"68",25,3,10,1500,0.5,0.5,0.5,0.554530844444442,0.549240177777771,0.547738311111101,0.545656177777777,0.546441244444452,0.543915377777773,0.557739377777776,0.544256711111107,0.544939377777769,0.542379377777777
"69",25,3,10,1500,0.5,0.5,0.95,0.548045511111109,0.549581511111112,0.545075911111109,0.547465244444441,0.552346311111111,0.54224284444445,0.547294577777774,0.549615644444446,0.535040711111115,0.548420977777776
"70",25,3,10,1500,0.5,0.95,0.05,0.558558577777778,0.554667377777783,0.542276977777777,0.541594311111102,0.558763377777778,0.553506844444447,0.553745777777781,0.560504177777775,0.561016177777783,0.560026311111114
"71",25,3,10,1500,0.5,0.95,0.5,0.547328711111114,0.549718044444446,0.552482844444452,0.554496711111102,0.547601777777781,0.560913777777769,0.54548551111111,0.554803911111103,0.548796444444444,0.547158044444447
"72",25,3,10,1500,0.5,0.95,0.95,0.55009351111112,0.550468977777781,0.554155377777775,0.549444977777772,0.546646044444439,0.55797831111111,0.536610844444452,0.543266844444446,0.55169777777777,0.556169244444446
"73",25,3,10,1500,0.95,0.05,0.05,0.58825457777778,0.576171377777775,0.586718577777777,0.581803377777766,0.583885511111118,0.583851377777771,0.580813511111118,0.577297777777784,0.576580977777776,0.58654791111111
"74",25,3,10,1500,0.95,0.05,0.5,0.553472711111107,0.553028977777786,0.545997511111111,0.554326044444435,0.558695111111118,0.539853511111119,0.550946844444442,0.566579911111101,0.550400711111107,0.551629511111117
"75",25,3,10,1500,0.95,0.05,0.95,0.548182044444435,0.547806577777775,0.543096177777785,0.553131377777773,0.541594311111102,0.551663644444443,0.548318577777776,0.540775111111121,0.539000177777783,0.549718044444446
"76",25,3,10,1500,0.95,0.5,0.05,0.584875377777773,0.613103644444439,0.602249244444443,0.61204551111111,0.597129244444439,0.604092444444447,0.605867377777777,0.618155377777777,0.601942044444435,0.603239111111112
"77",25,3,10,1500,0.95,0.5,0.5,0.557705244444442,0.557636977777776,0.561289244444443,0.539034311111103,0.55360924444444,0.564292977777783,0.554872177777777,0.559104711111112,0.563200711111114,0.55507697777777
"78",25,3,10,1500,0.95,0.5,0.95,0.554428444444449,0.556100977777779,0.553097244444432,0.54995697777778,0.558626844444438,0.555247644444444,0.547396977777774,0.54685084444444,0.541560177777782,0.53558684444445
"79",25,3,10,1500,0.95,0.95,0.05,0.645564444444434,0.650308977777785,0.657169777777772,0.652834844444443,0.633344711111108,0.637952711111112,0.628122311111118,0.636894577777776,0.647236977777778,0.661470577777774
"80",25,3,10,1500,0.95,0.95,0.5,0.591087644444439,0.598733511111116,0.596685511111104,0.601942044444435,0.598699377777775,0.61641457777778,0.603955911111113,0.603102577777778,0.596719644444445,0.600918044444447
"81",25,3,10,1500,0.95,0.95,0.95,0.581325511111105,0.58159857777778,0.595559111111109,0.577912177777772,0.58794737777778,0.575215644444446,0.564088177777776,0.578560711111113,0.572758044444448,0.578765511111107
"82",25,3,55,500,0.05,0.05,0.05,0.664371911111114,0.709462044444442,0.661026844444447,0.706287644444442,0.702430577777767,0.660310044444445,0.664986311111109,0.670686577777774,0.717483377777772,0.645871644444441
"83",25,3,55,500,0.05,0.05,0.5,0.58842524444444,0.571836444444446,0.572553244444433,0.58644551111111,0.575181511111106,0.566648177777775,0.585114311111107,0.565316977777779,0.58992711111111,0.573543111111109
"84",25,3,55,500,0.05,0.05,0.95,0.564190577777776,0.563883377777769,0.56610204444444,0.572689777777774,0.566614044444448,0.578082844444445,0.576751644444436,0.565692444444446,0.581120711111112,0.578151111111098
"85",25,3,55,500,0.05,0.5,0.05,0.550776177777781,0.564395377777777,0.575215644444446,0.555145244444444,0.576717511111116,0.572962844444455,0.557295644444449,0.561732977777778,0.563200711111114,0.573713777777769
"86",25,3,55,500,0.05,0.5,0.5,0.554394311111109,0.553882311111115,0.559172977777779,0.559002311111112,0.557466311111116,0.564566044444451,0.538454044444449,0.549308444444445,0.559719111111113,0.568662044444439
"87",25,3,55,500,0.05,0.5,0.95,0.57040284444445,0.56620444444444,0.570027377777782,0.561425777777784,0.56780871111111,0.550230044444447,0.557159111111115,0.553677511111114,0.555827911111119,0.556169244444446
"88",25,3,55,500,0.05,0.95,0.05,0.553677511111114,0.558968177777772,0.553472711111107,0.561903644444438,0.5659655111111,0.555042844444458,0.556203377777766,0.55630577777778,0.554803911111103,0.560401777777782
"89",25,3,55,500,0.05,0.95,0.5,0.555384177777771,0.555862044444438,0.558592711111104,0.555588977777785,0.551766044444443,0.561869511111118,0.549308444444445,0.560060444444441,0.556169244444446,0.546202311111105
"90",25,3,55,500,0.05,0.95,0.95,0.554257777777775,0.554906311111117,0.549683911111098,0.555350044444437,0.560333511111115,0.562518044444453,0.556203377777766,0.554633244444443,0.553233777777766,0.546714311111106
"91",25,3,55,500,0.5,0.05,0.05,0.620100977777774,0.655667911111116,0.639113244444448,0.643004444444442,0.631672177777771,0.63880604444444,0.60719857777778,0.637952711111112,0.648636444444448,0.648841244444448
"92",25,3,55,500,0.5,0.05,0.5,0.550707911111115,0.542788977777785,0.538522311111109,0.539546311111118,0.545007644444442,0.542003911111102,0.543198577777786,0.543915377777773,0.542823111111111,0.543062044444445
"93",25,3,55,500,0.5,0.05,0.95,0.555384177777771,0.542003911111102,0.543915377777773,0.55507697777777,0.545997511111111,0.54883057777777,0.541901511111109,0.544461511111108,0.546509511111112,0.546816711111106
"94",25,3,55,500,0.5,0.5,0.05,0.568935111111113,0.583407644444443,0.612216177777777,0.564600177777777,0.575249777777773,0.571495111111112,0.582247111111107,0.57098311111111,0.620442311111122,0.555930311111119
"95",25,3,55,500,0.5,0.5,0.5,0.548625777777777,0.536849777777772,0.540058311111105,0.553165511111113,0.546372977777779,0.539546311111118,0.546475377777772,0.545075911111109,0.548216177777783,0.543847111111107
"96",25,3,55,500,0.5,0.5,0.95,0.555247644444444,0.550332444444447,0.543881244444447,0.548352711111103,0.544734577777782,0.547874844444442,0.557329777777775,0.557261511111108,0.549308444444445,0.552824177777779
"97",25,3,55,500,0.5,0.95,0.05,0.560401777777782,0.567979377777771,0.560299377777774,0.559616711111106,0.579652977777768,0.58033564444445,0.568047644444444,0.564531911111117,0.58644551111111,0.559480177777787
"98",25,3,55,500,0.5,0.95,0.5,0.550946844444442,0.554326044444435,0.539409777777777,0.54063857777778,0.543676444444446,0.539443911111104,0.550059377777773,0.54708977777778,0.545075911111109,0.544836977777775
"99",25,3,55,500,0.5,0.95,0.95,0.545622044444437,0.547977244444442,0.558319644444451,0.537771377777774,0.550776177777781,0.549274311111104,0.554564977777776,0.54193564444445,0.546782577777773,0.550434844444447
"100",25,3,55,500,0.95,0.05,0.05,0.623411911111114,0.604502044444448,0.605287111111109,0.623036444444454,0.616960711111107,0.623958044444449,0.604331377777781,0.612796444444445,0.625289244444445,0.61511751111111
"101",25,3,55,500,0.95,0.05,0.5,0.581530311111113,0.558251377777777,0.56132337777777,0.567638044444443,0.55340444444444,0.55954844444444,0.553233777777766,0.55661297777778,0.553097244444432,0.553028977777786
"102",25,3,55,500,0.95,0.05,0.95,0.549615644444446,0.542788977777785,0.553438577777773,0.551800177777784,0.550127644444447,0.552107377777784,0.54517831111111,0.542379377777777,0.548079644444449,0.551288177777769
"103",25,3,55,500,0.95,0.5,0.05,0.652083911111108,0.63075057777777,0.648363377777773,0.658671644444442,0.662699377777777,0.639488711111108,0.648875377777774,0.635802311111121,0.647714844444446,0.649387377777783
"104",25,3,55,500,0.95,0.5,0.5,0.560299377777774,0.560333511111115,0.571495111111112,0.562893511111114,0.560947911111116,0.561596444444444,0.578936177777781,0.569822577777775,0.582588444444448,0.555384177777771
"105",25,3,55,500,0.95,0.5,0.95,0.556954311111107,0.559172977777779,0.555793777777779,0.558114844444443,0.552721777777786,0.550639644444448,0.54193564444445,0.556851911111114,0.552790044444439,0.551424711111109
"106",25,3,55,500,0.95,0.95,0.05,0.688708977777792,0.68276977777778,0.678605511111104,0.682803911111106,0.677922844444456,0.674782577777776,0.668228977777789,0.679288177777772,0.710178844444437,0.67689884444444
"107",25,3,55,500,0.95,0.95,0.5,0.587196444444445,0.596071111111103,0.578355911111106,0.59310151111111,0.59904071111111,0.592350577777775,0.579687111111116,0.58159857777778,0.582178844444441,0.601873777777776
"108",25,3,55,500,0.95,0.95,0.95,0.58644551111111,0.569447111111114,0.587776711111099,0.587367111111112,0.566033777777773,0.561835377777771,0.577639111111118,0.57702471111111,0.5724167111111,0.568866844444446
"109",25,3,55,1000,0.05,0.05,0.05,0.574294044444444,0.624879644444451,0.621944177777785,0.623343644444441,0.602488177777777,0.662835911111104,0.638635377777773,0.589005511111108,0.593920711111112,0.608222577777776
"110",25,3,55,1000,0.05,0.05,0.5,0.565385244444445,0.567501511111103,0.55661297777778,0.563268977777781,0.572723911111107,0.55002524444444,0.554257777777775,0.566477511111108,0.54203804444445,0.551083377777775
"111",25,3,55,1000,0.05,0.05,0.95,0.557602844444449,0.555145244444444,0.555554844444445,0.548216177777783,0.55330204444444,0.559343644444446,0.561084444444436,0.550776177777781,0.55169777777777,0.556408177777773
"112",25,3,55,1000,0.05,0.5,0.05,0.544802844444449,0.551254044444442,0.54241351111111,0.556920177777774,0.549649777777779,0.555179377777777,0.557363911111108,0.55954844444444,0.546168177777771,0.548045511111109
"113",25,3,55,1000,0.05,0.5,0.5,0.553711644444441,0.544768711111109,0.551834311111103,0.553779911111107,0.552653511111112,0.549103644444437,0.552516977777778,0.552141511111111,0.554667377777783,0.560401777777782
"114",25,3,55,1000,0.05,0.5,0.95,0.554974577777777,0.545587911111117,0.555588977777785,0.548045511111109,0.550810311111115,0.550298311111107,0.545110044444436,0.554189511111115,0.558899911111112,0.552312177777771
"115",25,3,55,1000,0.05,0.95,0.05,0.549035377777778,0.542925511111104,0.545724444444437,0.553916444444448,0.545792711111104,0.555588977777785,0.563883377777769,0.543027911111112,0.536849777777772,0.541867377777776
"116",25,3,55,1000,0.05,0.95,0.5,0.54555377777777,0.552551111111105,0.548045511111109,0.542686577777771,0.546168177777771,0.555759644444445,0.566409244444448,0.552516977777778,0.533846044444446,0.546372977777779
"117",25,3,55,1000,0.05,0.95,0.95,0.549888711111106,0.553984711111115,0.554291911111109,0.547431111111101,0.555145244444444,0.564122311111116,0.556920177777774,0.542311111111103,0.544802844444449,0.558387911111111
"118",25,3,55,1000,0.5,0.05,0.05,0.604365511111107,0.592896711111103,0.608393244444443,0.60388764444444,0.604672711111101,0.603580444444439,0.594125511111106,0.608051911111115,0.611226311111115,0.601566577777775
"119",25,3,55,1000,0.5,0.05,0.5,0.548147911111116,0.552380444444438,0.55152711111111,0.553370311111107,0.541252977777781,0.546884977777773,0.546680177777779,0.540775111111121,0.543369244444446,0.558114844444443
"120",25,3,55,1000,0.5,0.05,0.95,0.547772444444449,0.554223644444442,0.553779911111107,0.552551111111105,0.547806577777775,0.544632177777768,0.546543644444439,0.557398044444449,0.552448711111104,0.549308444444445
"121",25,3,55,1000,0.5,0.5,0.05,0.557022577777781,0.548079644444449,0.547158044444447,0.54551964444445,0.552448711111104,0.543539911111113,0.553028977777786,0.539307377777784,0.543027911111112,0.547772444444449
"122",25,3,55,1000,0.5,0.5,0.5,0.551902577777777,0.552482844444452,0.545622044444437,0.558012444444443,0.552414577777785,0.547840711111115,0.543744711111113,0.550434844444447,0.540058311111105,0.54234524444445
"123",25,3,55,1000,0.5,0.5,0.95,0.551390577777769,0.558422044444444,0.545041777777783,0.551663644444443,0.545997511111111,0.549206044444438,0.54995697777778,0.541833244444442,0.543198577777786,0.543847111111107
"124",25,3,55,1000,0.5,0.95,0.05,0.54193564444445,0.544188444444454,0.549991111111106,0.547192177777774,0.553165511111113,0.547294577777774,0.56282524444444,0.547601777777781,0.547977244444442,0.54855751111111
"125",25,3,55,1000,0.5,0.95,0.5,0.54845511111111,0.548932977777777,0.554530844444442,0.542447644444444,0.553370311111107,0.552312177777771,0.543403377777772,0.555350044444437,0.544393244444448,0.548182044444435
"126",25,3,55,1000,0.5,0.95,0.95,0.556817777777781,0.548796444444444,0.541184711111108,0.552175644444444,0.541560177777782,0.547328711111114,0.555554844444445,0.551151644444442,0.548932977777777,0.546202311111105
"127",25,3,55,1000,0.95,0.05,0.05,0.589346844444443,0.585933511111115,0.591053511111113,0.587367111111112,0.59009777777777,0.583100444444443,0.590609777777779,0.589073777777775,0.585660444444434,0.583407644444443
"128",25,3,55,1000,0.95,0.05,0.5,0.556100977777779,0.547328711111114,0.545895111111118,0.552243911111104,0.546611911111113,0.545963377777771,0.543608177777773,0.559889777777774,0.544734577777782,0.559036444444445
"129",25,3,55,1000,0.95,0.05,0.95,0.551834311111103,0.54548551111111,0.532822044444443,0.55009351111112,0.551595377777776,0.545622044444437,0.538385777777782,0.545656177777777,0.543471644444439,0.555554844444445
"130",25,3,55,1000,0.95,0.5,0.05,0.620749511111123,0.626620444444434,0.622456177777786,0.602897777777778,0.60245404444445,0.616039111111112,0.631535644444445,0.626142577777773,0.617302044444441,0.623889777777768
"131",25,3,55,1000,0.95,0.5,0.5,0.544666311111115,0.547123911111107,0.548113777777776,0.553984711111115,0.551492977777776,0.552687644444438,0.545690311111111,0.555554844444445,0.544222577777774,0.554018844444427
"132",25,3,55,1000,0.95,0.5,0.95,0.537088711111112,0.541082311111114,0.548523377777763,0.550946844444442,0.538112711111101,0.548250311111116,0.544700444444435,0.541867377777776,0.549513244444445,0.543505777777786
"133",25,3,55,1000,0.95,0.95,0.05,0.648192711111113,0.645871644444441,0.670754844444448,0.670140444444439,0.650377244444438,0.651844977777767,0.666317511111111,0.643755377777784,0.654097777777772,0.648090311111113
"134",25,3,55,1000,0.95,0.95,0.5,0.587128177777778,0.569208177777766,0.56593137777778,0.576683377777769,0.593647644444438,0.573338311111109,0.578526577777773,0.568559644444445,0.580438044444444,0.574430577777771
